Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of Use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn,Seconds per Use,Call per Month,SMS per Month,Seconds per Month,Usage Index
0,0,34,0,0,0,0,0,3,1,2,30,0.0,1,0.0,0.0,0.0,0.0,-2.9860320375726848
0,0,34,0,1173,18,0,1,3,1,1,30,47.64,0,65.17,2.0,0.0,130.33,-2.3963820891973184
0,0,31,0,6290,90,0,17,4,1,1,45,159.5,0,69.89,10.0,0.0,698.89,0.06283118211426963
0,0,34,0,0,0,0,0,4,1,2,45,0.0,1,0.0,0.0,0.0,0.0,-2.9860320375726848
0,0,34,0,0,0,0,0,5,1,1,55,0.0,0,0.0,0.0,0.0,0.0,-2.9860320375726848
18,0,29,2,15580,231,0,75,2,1,1,25,711.495,0,67.45,25.67,0.0,1731.11,4.705784643598312
0,0,32,2,6470,109,255,28,2,2,1,25,1443.555,0,59.36,12.11,28.33,718.89,2.6743071921366903
0,0,34,0,3223,75,0,23,2,1,1,25,148.41,0,42.97,8.33,0.0,358.11,-0.923206979298735
0,0,33,0,1170,37,22,15,3,1,2,30,136.28,0,31.62,4.11,2.44,130.0,-1.8745863379789482
0,0,34,0,2285,46,159,18,2,1,1,25,820.395,0,49.67,5.11,17.67,253.89,-0.25142259549067725
0,0,25,0,820,29,177,6,2,2,1,25,834.705,0,28.28,3.22,19.67,91.11,-0.7347813042414522
4,0,25,0,205,18,0,2,2,1,2,25,10.035,0,11.39,2.0,0.0,22.78,-2.6255440810095507
0,0,24,0,0,0,5,0,4,1,2,45,12.5,0,0.0,0.0,0.56,0.0,-2.94211879124335
3,0,23,0,730,25,3,8,2,1,1,25,47.475,0,29.2,2.78,0.33,81.11,-2.353592382176204
0,0,23,0,2730,54,0,18,3,1,1,30,111.36,0,50.56,6.0,0.0,303.33,-1.4038681547811427
0,0,16,0,1200,19,12,9,2,1,1,25,108.855,0,63.16,2.11,1.33,133.33,-2.2672674524116245
9,0,15,0,5897,134,69,37,1,2,1,15,711.205,0,44.01,14.89,7.67,655.22,1.3383570501982343
5,0,13,0,8437,164,57,35,4,1,1,45,357.525,0,51.45,18.22,6.33,937.44,2.3542066659524736
1,0,14,2,2357,38,15,14,3,1,1,30,155.8,0,62.03,4.22,1.67,261.89,-1.6377264272218024
0,0,7,0,3895,33,199,5,3,1,1,30,953.12,0,118.03,4.71,28.43,556.43,0.25572880590086366
0,0,7,0,992,12,0,2,2,1,1,25,45.18,1,82.67,1.71,0.0,141.71,-2.5432171770711642
1,0,31,0,4065,59,0,14,2,1,1,25,185.58,0,68.9,6.56,0.0,451.67,-1.0011688129878706
0,0,32,0,0,0,0,0,2,1,2,25,0.0,0,0.0,0.0,0.0,0.0,-2.9860320375726848
3,0,30,0,2148,48,344,21,2,1,1,25,1646.82,0,44.75,5.33,38.22,238.67,1.375596329269437
3,0,31,0,3893,54,0,32,1,1,1,15,217.085,0,72.09,6.0,0.0,432.56,-1.1285423319736778
0,0,31,0,2088,46,0,30,1,1,1,15,117.37,0,45.39,5.11,0.0,232.0,-1.6945011349484411
4,0,31,0,3470,70,17,25,2,1,1,25,235.8,0,49.57,7.78,1.89,385.56,-0.8020824085237661
0,0,31,0,2055,27,270,15,3,1,1,30,1163.28,0,76.11,3.0,30.0,228.33,0.3397141460518176
6,0,30,0,8810,109,129,40,3,1,1,30,872.76,0,80.83,12.11,14.33,978.89,2.1216593565802553
0,0,31,0,13468,157,0,41,3,1,1,30,545.0,0,85.78,17.44,0.0,1496.44,2.9233059837341773
0,0,31,0,4210,71,0,22,3,1,1,30,171.24,0,59.3,7.89,0.0,467.78,-0.7588706953220535
0,0,31,0,5613,83,0,9,2,1,1,25,256.32,0,67.63,9.22,0.0,623.67,-0.21875668333827325
2,0,31,0,1933,42,0,14,3,1,2,30,79.0,0,46.02,4.67,0.0,214.78,-1.8005191842874306
18,0,31,1,14835,213,39,29,2,1,1,25,852.66,0,69.65,23.67,4.33,1648.33,4.559981707186419
0,0,31,0,2790,15,468,5,3,1,1,30,1984.2,0,186.0,1.67,52.0,310.0,2.0447096664933113
2,0,30,0,15180,170,135,27,2,1,1,25,1298.25,0,89.29,18.89,15.0,1686.67,4.739560493952232
0,0,30,0,6195,74,171,23,3,1,1,30,934.76,0,83.72,8.22,19.0,688.33,1.2648792465164083
0,0,30,0,0,0,0,0,2,1,2,25,0.0,1,0.0,0.0,0.0,0.0,-2.9860320375726848
0,0,30,0,7203,115,369,40,2,1,1,25,1989.81,0,62.63,12.78,41.0,800.33,3.9530434486750985
0,0,30,0,11160,142,0,44,3,1,1,30,452.08,0,78.59,15.78,0.0,1240.0,2.1169516568103095
1,0,30,0,6413,63,93,34,2,1,1,25,709.92,0,101.79,7.0,10.33,712.56,0.4408011635769731
16,0,26,0,650,35,1,14,2,1,2,25,35.325,1,18.57,3.89,0.11,72.22,-2.216787382951599
14,0,29,6,10130,81,0,39,4,1,1,45,255.275,0,125.06,9.0,0.0,1125.56,0.8159251715183701
6,0,29,0,5513,86,11,21,2,1,1,25,301.455,1,64.1,9.56,1.22,612.56,-0.09382850929523412
2,0,28,0,2685,29,0,13,2,1,2,25,122.13,1,92.59,3.22,0.0,298.33,-1.8477946099095899
2,0,29,0,1963,32,19,28,3,1,2,30,155.8,1,61.34,3.56,2.11,218.11,-1.7998560257346654
0,0,29,0,0,0,0,0,2,1,2,25,0.0,1,0.0,0.0,0.0,0.0,-2.9860320375726848
0,0,29,0,1363,13,0,3,3,1,1,30,55.04,0,104.85,1.44,0.0,151.44,-2.4380565988483855
0,0,26,0,6480,85,0,19,4,1,1,45,164.125,0,76.24,9.44,0.0,720.0,0.021156672463202297
0,0,29,0,0,0,0,0,3,1,2,30,0.0,1,0.0,0.0,0.0,0.0,-2.9860320375726848
0,0,29,0,0,0,0,0,4,1,1,45,0.0,0,0.0,0.0,0.0,0.0,-2.9860320375726848
18,0,24,1,15770,226,0,77,2,1,1,25,719.82,0,69.78,25.11,0.0,1752.22,4.664110133947244
0,0,27,1,6660,104,256,30,2,2,1,25,1456.38,0,64.04,11.56,28.44,740.0,2.6414153317514906
0,0,29,0,3413,70,0,25,2,1,1,25,156.735,0,48.76,7.78,0.0,379.22,-0.9648814889498021
0,0,28,0,1360,32,23,17,3,1,2,30,147.68,0,42.5,3.56,2.56,151.11,-1.9074781983641487
0,0,29,0,2475,41,160,20,2,1,1,25,833.22,0,60.37,4.56,17.78,275.0,-0.28431445587587756
0,0,20,0,1010,24,178,8,2,2,1,25,847.53,0,42.08,2.67,19.78,112.22,-0.7676731646266524
4,0,20,0,395,13,0,4,2,1,2,25,18.36,0,30.38,1.44,0.0,43.89,-2.667218590660618
0,0,19,0,520,4,6,2,4,1,2,45,28.1,0,130.0,0.44,0.67,57.78,-2.740908870519212
3,0,18,0,920,20,4,10,1,1,1,15,73.7,0,46.0,2.22,0.44,102.22,-2.386484242561404
0,0,18,0,2920,49,0,20,3,1,1,30,118.76,0,59.59,5.44,0.0,324.44,-1.4455426644322102
0,0,11,0,1390,14,13,11,2,1,1,25,121.68,0,99.29,1.56,1.44,154.44,-2.3001593127968247
9,0,10,0,6087,129,70,39,1,2,1,15,726.88,0,47.19,14.33,7.78,676.33,1.305465189813034
5,0,8,0,8627,159,58,37,4,1,1,45,364.65,0,54.26,19.88,7.25,1078.38,2.3213148055672734
1,0,9,1,2547,33,16,16,3,1,1,30,167.2,0,77.18,3.67,1.78,283.0,-1.6706182876070026
0,0,3,0,4085,28,200,7,2,1,1,25,1085.085,0,145.89,9.33,66.67,1361.67,0.22283694551566335
0,0,3,0,1182,7,0,4,2,1,1,25,53.505,1,168.86,2.33,0.0,394.0,-2.5848916867222314
5,0,41,0,4065,71,6,16,3,1,1,30,189.44,0,57.25,7.89,0.67,451.67,-0.7405017509797176
0,0,42,0,13,5,8,3,3,1,2,30,32.72,0,2.6,0.56,0.89,1.44,-2.8260386020406707
7,0,40,0,2148,60,360,23,3,1,1,30,1528.32,0,35.8,6.67,40.0,238.67,1.724089883936259
7,0,41,0,3893,66,2,34,1,1,1,15,228.745,0,58.98,7.33,0.22,432.56,-0.9030058670289922
0,0,41,0,2088,58,3,32,2,1,1,25,110.07,0,36.0,6.44,0.33,232.0,-1.4601820207378888
8,0,41,1,3470,82,33,27,3,1,1,30,274.08,0,42.32,9.11,3.67,385.56,-0.45358885385694403
1,0,41,0,2055,39,286,17,3,1,1,30,1227.76,0,52.69,4.33,31.78,228.33,0.68820770071864
10,0,40,2,8810,121,145,42,3,1,1,30,937.24,0,72.81,13.44,16.11,978.89,2.470152911247077
4,0,41,0,13468,169,1,43,3,1,1,30,549.48,0,79.69,18.78,0.11,1496.44,3.1400597994129957
4,0,41,1,4210,83,3,24,3,1,1,30,183.72,0,50.72,9.22,0.33,467.78,-0.5245515811115011
3,0,41,0,5613,95,8,11,3,1,1,30,260.32,0,59.08,10.56,0.89,623.67,0.05947567720161373
6,0,41,0,1933,54,9,16,3,1,2,30,115.48,0,35.8,6.0,1.0,214.78,-1.5135041744816768
22,0,41,3,14835,225,55,31,3,1,1,30,822.4,0,65.93,25.0,6.11,1648.33,4.908475261853241
1,0,41,1,2790,27,484,7,3,1,1,30,2048.68,0,103.33,3.0,53.78,310.0,2.393203221160134
6,0,40,0,15180,182,151,29,2,1,1,25,1370.79,0,83.41,20.22,16.78,1686.67,5.088054048619053
0,0,40,1,6195,86,187,25,3,1,1,30,999.24,0,72.03,9.56,20.78,688.33,1.6133728011832305
0,0,40,0,570,14,1,10,2,1,2,25,30.78,0,40.71,1.56,0.11,63.33,-2.5996759317620524
0,0,41,0,405,14,14,7,3,1,2,30,72.76,0,28.93,1.56,1.56,45.0,-2.5245631944555953
0,0,40,0,0,0,1,0,2,1,2,25,4.5,1,0.0,0.0,0.11,0.0,-2.977249388306818
0,0,40,0,7203,127,385,42,3,1,1,30,1833.2,0,56.72,14.11,42.78,800.33,4.30153700334192
4,0,40,1,11160,154,12,46,4,1,1,45,312.85,0,72.47,17.11,1.33,1240.0,2.4303146144136645
5,0,40,1,6413,75,109,36,2,1,1,25,782.46,0,85.51,8.33,12.11,712.56,0.7892947182437952
20,0,36,0,650,47,17,16,3,1,2,30,95.88,1,13.83,5.22,1.89,72.22,-1.868293828284777
18,0,39,8,10130,93,2,41,5,1,1,55,156.345,0,108.92,10.33,0.22,1125.56,1.0414616364630556
10,0,39,1,5513,98,27,23,2,1,1,25,373.995,1,56.26,10.89,3.0,612.56,0.25466504537158796
0,0,37,0,2535,22,1,13,3,1,1,30,106.28,0,115.23,2.44,0.11,281.67,-1.9958391136117135
6,1,38,0,2685,41,10,15,3,1,2,30,149.04,1,65.49,4.56,1.11,298.33,-1.5519969508379687
6,0,39,0,1963,44,35,30,3,1,2,30,220.28,1,44.61,4.89,3.89,218.11,-1.4513624710678437
0,0,39,0,0,0,1,0,3,1,2,30,4.0,1,0.0,0.0,0.11,0.0,-2.977249388306818
0,0,39,0,1363,25,1,5,4,1,1,45,37.2,0,54.52,2.78,0.11,151.44,-2.2213027831695666
0,0,36,1,6480,97,15,21,5,1,1,55,121.155,0,66.8,10.78,1.67,720.0,0.36086757786415746
0,0,39,0,323,7,10,3,4,1,2,45,33.25,1,46.14,0.78,1.11,35.89,-2.7004227880374336
0,0,39,1,33,4,5,1,5,1,1,55,8.055,0,8.25,0.44,0.56,3.67,-2.864982728475737
22,0,34,3,15770,238,1,79,2,1,1,25,724.86,0,66.26,26.44,0.11,1752.22,4.880863949626063
3,0,37,3,6660,116,272,32,2,2,1,25,1528.92,0,57.41,12.89,30.22,740.0,2.9899088864183128
0,0,39,0,3413,82,3,27,3,1,1,30,151.8,0,41.62,9.11,0.33,379.22,-0.7305623747392497
0,0,38,0,1360,44,39,19,3,1,2,30,212.16,0,30.91,4.89,4.33,151.11,-1.5589846436973265
3,0,39,0,2475,53,176,22,2,1,1,25,905.76,0,46.7,5.89,19.56,275.0,0.06417909879094463
1,0,30,1,1010,36,194,10,2,2,1,25,920.07,0,28.06,4.0,21.56,112.22,-0.4191796099598306
8,0,30,0,395,25,11,6,3,1,2,30,60.8,0,15.8,2.78,1.22,43.89,-2.3626382823231302
0,0,29,0,520,10,22,2,4,1,2,45,68.25,0,52.0,1.11,2.44,57.78,-2.4964008990588655
7,0,28,0,920,32,20,12,2,1,1,25,132.84,0,28.75,3.56,2.22,102.22,-2.0379906878945824
0,0,28,0,2920,61,9,22,3,1,1,30,155.24,0,47.87,6.78,1.0,324.44,-1.1585276546264562
0,0,21,0,1390,26,29,13,2,1,1,25,194.22,0,53.46,2.89,3.22,154.44,-1.9516657581300025
13,0,20,1,6087,141,86,41,2,2,1,25,667.26,0,43.17,15.67,9.56,676.33,1.6539587444798562
9,0,18,0,8627,171,74,39,5,1,1,55,242.97,0,50.45,19.0,8.22,958.56,2.6698083602340956
5,0,19,3,2547,45,32,18,3,1,1,30,231.68,0,56.6,5.0,3.56,283.0,-1.3221247329401806
0,0,12,1,4085,40,216,9,3,1,1,30,1029.0,0,102.12,4.44,24.0,453.89,0.5713305001824853
0,0,12,1,1182,19,1,6,3,1,1,30,52.04,1,62.21,2.11,0.11,131.33,-2.3681378710434124
9,0,37,0,4775,76,23,15,2,1,1,25,321.795,0,62.83,8.44,2.56,530.56,-0.3364583684463004
1,0,38,0,723,10,8,2,2,1,2,25,68.985,0,72.3,1.11,0.89,80.33,-2.5713002570269907
11,0,36,0,2858,65,360,22,2,1,1,25,1751.535,0,43.97,7.22,40.0,317.56,1.978828228949939
11,0,37,0,4603,71,2,33,1,1,1,15,268.07,0,64.83,7.89,0.22,511.44,-0.6482675220153122
4,0,37,0,2798,63,3,31,1,1,1,15,173.855,0,44.41,7.0,0.33,310.89,-1.2054436757242089
12,0,37,1,4180,87,33,26,3,1,1,30,302.68,0,48.05,9.67,3.67,464.44,-0.198850508843264
5,0,37,0,2765,44,286,16,3,1,1,30,1256.36,0,62.84,4.89,31.78,307.22,0.94294604573232
14,0,36,2,9520,126,145,41,3,1,1,30,965.84,0,75.56,14.0,16.11,1057.78,2.724891256260757
8,0,37,0,14178,174,1,42,3,1,1,30,578.08,0,81.48,19.33,0.11,1575.33,3.394798144426676
8,0,37,1,4920,88,3,23,3,1,1,30,212.32,0,55.91,9.78,0.33,546.67,-0.26981323609782115
7,0,37,0,6323,100,8,10,2,1,1,25,325.035,0,63.23,11.11,0.89,702.56,0.3142140222152936
10,0,37,0,2643,59,9,15,3,1,2,30,144.08,0,44.8,6.56,1.0,293.67,-1.2587658294679969
26,1,37,3,15545,230,55,30,3,1,1,30,851.0,0,67.59,25.56,6.11,1727.22,5.16321360686692
5,0,37,1,3500,32,484,6,3,1,1,30,2077.28,0,109.38,3.56,53.78,388.89,2.647941566173814
10,0,36,0,15890,187,151,28,2,1,1,25,1402.965,0,84.97,20.78,16.78,1765.56,5.342792393632733
4,0,36,1,6905,91,187,24,3,1,1,30,1027.84,0,75.88,10.11,20.78,767.22,1.8681111461969104
1,0,36,0,1280,19,1,9,2,1,2,25,62.955,0,67.37,2.11,0.11,142.22,-2.3449375867483724
3,0,37,0,1115,19,14,6,2,1,2,25,114.03,0,58.68,2.11,1.56,123.89,-2.2698248494419153
0,0,36,0,0,0,1,0,2,1,2,25,4.5,1,0.0,0.0,0.11,0.0,-2.977249388306818
4,0,36,0,7913,132,385,41,2,1,1,25,2094.525,0,59.95,14.67,42.78,879.22,4.556275348355601
8,0,36,1,11870,159,12,45,3,1,1,30,529.16,0,74.65,17.67,1.33,1318.89,2.685052959427344
9,0,36,1,7123,80,109,35,2,1,1,25,814.635,0,89.04,8.89,12.11,791.44,1.0440330632574752
24,0,32,0,1360,52,17,15,2,1,2,25,140.04,1,26.15,5.78,1.89,151.11,-1.613555483271097
22,0,35,8,10840,98,2,40,4,1,1,45,278.45,0,110.61,10.89,0.22,1204.44,1.2961999814767355
14,0,35,1,6223,103,27,22,2,1,1,25,406.17,0,60.42,11.44,3.0,691.44,0.5094033903852679
2,0,33,0,3245,27,1,12,3,1,1,30,134.88,0,120.19,3.0,0.11,360.56,-1.7411007685980335
10,0,34,0,3395,46,10,14,3,1,2,30,177.64,1,73.8,5.11,1.11,377.22,-1.2972586058242892
10,1,35,0,2673,49,35,29,3,1,2,30,248.88,1,54.55,5.44,3.89,297.0,-1.1966241260541637
1,0,35,0,538,7,1,1,3,1,2,30,25.8,1,76.86,0.78,0.11,59.78,-2.728568048538056
2,0,35,0,2073,30,1,4,3,1,1,30,88.12,0,69.1,3.33,0.11,230.33,-1.9665644381558867
4,0,32,1,7190,102,15,20,4,1,1,45,219.8,0,70.49,11.33,1.67,798.89,0.6156059228778374
1,0,35,0,1033,12,10,2,4,1,2,45,51.125,1,86.08,1.33,1.11,114.78,-2.4456844430237537
1,0,35,1,743,9,5,1,5,1,1,55,18.78,0,82.56,1.0,0.56,82.56,-2.610244383462057
26,0,30,3,16480,243,1,78,2,1,1,25,757.035,0,67.82,27.0,0.11,1831.11,5.135602294639743
7,0,33,3,7370,121,272,31,2,2,1,25,1561.095,0,60.91,13.44,30.22,818.89,3.2446472314319923
3,0,35,0,4123,87,3,26,2,1,1,25,202.95,0,47.39,9.67,0.33,458.11,-0.4758240297255697
4,0,34,0,2070,49,39,18,3,1,2,30,240.76,0,42.24,5.44,4.33,230.0,-1.3042462986836465
7,0,35,0,3185,58,176,21,2,1,1,25,937.935,0,54.91,6.44,19.56,353.89,0.3189174438046245
5,0,26,1,1720,41,194,9,2,2,1,25,952.245,0,41.95,4.56,21.56,191.11,-0.16444126494615063
12,0,26,0,1105,30,11,5,2,1,2,25,100.575,0,36.83,3.33,1.22,122.78,-2.1078999373094502
1,0,25,0,1230,15,22,1,4,1,2,45,86.125,0,82.0,1.67,2.44,136.67,-2.2416625540451856
11,0,24,0,1630,37,20,11,2,1,1,25,165.015,0,44.05,4.11,2.22,181.11,-1.7832523428809024
3,0,24,0,3630,66,9,21,3,1,1,30,183.84,0,55.0,7.33,1.0,403.33,-0.9037893096127763
3,0,17,0,2100,31,29,12,2,1,1,25,226.395,0,67.74,3.44,3.22,233.33,-1.6969274131163228
17,0,16,1,6797,146,86,40,1,2,1,15,854.865,0,46.55,16.22,9.56,755.22,1.9086970894935362
13,0,14,0,9337,176,74,38,4,1,1,45,422.825,0,53.05,19.56,8.22,1037.44,2.9245467052477756
9,0,15,3,3257,50,32,17,3,1,1,30,260.28,0,65.14,5.56,3.56,361.89,-1.0673863879265006
3,0,8,1,4795,45,216,8,3,1,1,30,1057.6,0,106.56,5.62,27.0,599.38,0.8260688451961653
4,0,8,1,1892,24,1,5,3,1,1,30,80.64,1,78.83,3.0,0.12,236.5,-2.1133995260297325
0,0,35,0,3355,54,0,15,2,1,1,25,153.405,0,62.13,6.0,0.0,372.78,-1.2559071580015506
0,0,36,0,0,0,0,0,2,1,2,25,0.0,0,0.0,0.0,0.0,0.0,-2.9860320375726848
0,0,34,0,1438,43,327,22,2,1,1,25,1538.145,0,33.44,4.78,36.33,159.78,0.97155294673602
0,0,35,0,3183,49,0,33,1,1,1,15,177.76,0,64.96,5.44,0.0,353.67,-1.3832806769873578
0,0,35,0,1378,41,0,31,1,1,1,15,78.045,0,33.61,4.56,0.0,153.11,-1.949239479962121
0,0,35,0,2760,65,0,26,2,1,1,25,127.125,0,42.46,7.22,0.0,306.67,-1.2061257910571834
0,0,35,0,1345,22,253,16,3,1,1,30,1066.68,0,61.14,2.44,28.11,149.44,-0.06432923648159927
2,0,34,0,8100,104,112,41,3,1,1,30,776.16,0,77.88,11.56,12.44,900.0,1.7176159740468377
0,0,35,0,12758,152,0,42,3,1,1,30,516.4,0,83.93,16.89,0.0,1417.56,2.668567638720497
0,0,35,0,3500,66,0,23,3,1,1,30,142.64,0,53.03,7.33,0.0,388.89,-1.0136090403357334
0,0,35,0,4903,78,0,10,2,1,1,25,224.145,0,62.86,8.67,0.0,544.78,-0.4734950283519532
0,0,35,0,1223,37,0,15,3,1,2,30,50.4,0,33.05,4.11,0.0,135.89,-2.0552575293011106
14,0,35,1,14125,208,22,30,2,1,1,25,743.985,0,67.91,23.11,2.44,1569.44,4.155938324653002
0,0,35,0,2080,10,451,6,3,1,1,30,1887.6,0,208.0,1.11,50.11,231.11,1.6406662839598947
0,0,34,0,14470,165,118,28,2,1,1,25,1189.575,0,87.7,18.33,13.11,1607.78,4.335517111418815
0,0,34,0,5485,69,154,24,3,1,1,30,838.16,0,79.49,7.67,17.11,609.44,0.8608358639829912
0,0,34,0,0,0,0,0,2,1,2,25,0.0,0,0.0,0.0,0.0,0.0,-2.9860320375726848
0,0,35,0,0,0,0,0,2,1,2,25,0.0,0,0.0,0.0,0.0,0.0,-2.9860320375726848
0,0,34,0,0,0,0,0,2,1,2,25,0.0,1,0.0,0.0,0.0,0.0,-2.9860320375726848
0,0,34,0,6493,110,352,41,2,1,1,25,1881.135,0,59.03,12.22,39.11,721.44,3.549000066141681
0,0,34,0,10450,137,0,45,3,1,1,30,423.48,0,76.28,15.22,0.0,1161.11,1.8622133117966295
0,0,34,0,5703,58,76,35,2,1,1,25,601.245,0,98.33,6.44,8.44,633.67,0.036757781043555884
0,1,30,0,0,0,0,0,2,1,2,25,0.0,1,0.0,0.0,0.0,0.0,-2.9860320375726848
10,0,33,6,9420,76,0,40,4,1,1,45,237.4,0,123.95,8.44,0.0,1046.67,0.5611868265046901
2,1,33,0,4803,81,0,22,2,1,1,25,219.78,1,59.3,9.0,0.0,533.67,-0.44517599623344994
0,0,32,0,1975,24,0,14,2,1,2,25,89.955,1,82.29,2.67,0.0,219.44,-2.10253295492327
0,1,33,0,0,0,0,0,2,1,2,25,0.0,1,0.0,0.0,0.0,0.0,-2.9860320375726848
0,0,33,0,653,8,0,4,3,1,1,30,26.44,0,81.62,0.89,0.0,72.56,-2.6927949438620655
0,0,30,0,5770,80,0,20,4,1,1,45,146.25,0,72.12,8.89,0.0,641.11,-0.23358167255047757
0,0,33,0,0,0,0,0,3,1,2,30,0.0,1,0.0,0.0,0.0,0.0,-2.9860320375726848
0,0,33,0,0,0,0,0,4,1,1,45,0.0,0,0.0,0.0,0.0,0.0,-2.9860320375726848
14,0,28,1,15060,221,0,78,2,1,1,25,687.645,0,68.14,24.56,0.0,1673.33,4.409371788933565
0,0,31,1,5950,99,239,31,2,2,1,25,1347.705,0,60.1,11.0,26.56,661.11,2.2373719492180735
0,0,33,0,2703,65,0,26,2,1,1,25,124.56,0,41.58,7.22,0.0,300.33,-1.219619833963482
0,0,32,0,650,27,6,18,3,1,2,30,51.08,0,24.07,3.0,0.67,72.22,-2.3115215808975655
0,0,33,0,1765,36,143,21,2,1,1,25,724.545,0,49.03,4.0,15.89,196.11,-0.6883578384092948
0,0,24,0,300,19,161,9,2,2,1,25,738.855,0,15.79,2.11,17.89,33.33,-1.1717165471600697
0,0,24,0,0,0,0,0,2,1,2,25,0.0,0,0.0,0.0,0.0,0.0,-2.9860320375726848
0,0,23,0,0,0,0,0,4,1,2,45,0.0,0,0.0,0.0,0.0,0.0,-2.9860320375726848
0,0,22,0,210,15,0,11,2,1,1,25,10.125,0,14.0,1.67,0.0,23.33,-2.6763531846385518
0,0,22,0,2210,44,0,21,3,1,1,30,90.16,0,50.23,4.89,0.0,245.56,-1.7002810094458902
5,0,14,0,5377,124,53,40,1,2,1,15,594.055,0,43.36,13.78,5.89,597.44,0.901421807279617
1,0,12,0,7917,154,41,38,4,1,1,45,304.275,0,51.41,17.11,4.56,879.67,1.9172714230338561
0,0,13,1,1837,28,0,17,3,1,1,30,74.6,0,65.61,3.11,0.0,204.11,-2.065879020874553
0,0,6,0,3375,23,183,8,3,1,1,30,867.92,0,146.74,3.83,30.5,562.5,-0.18120643701775385
3,0,36,0,4065,65,0,15,2,1,1,25,185.85,0,62.54,7.22,0.0,451.67,-0.8971832297813949
0,0,37,0,0,0,0,0,2,1,2,25,0.0,0,0.0,0.0,0.0,0.0,-2.9860320375726848
5,0,35,0,2148,54,352,22,2,1,1,25,1683.09,0,39.78,6.0,39.11,238.67,1.549843106602848
5,0,36,0,3893,60,0,33,1,1,1,15,217.415,0,64.88,6.67,0.0,432.56,-1.0245567487672018
0,0,36,0,2088,52,0,31,1,1,1,15,117.7,0,40.15,5.78,0.0,232.0,-1.5905155517419653
6,0,36,0,3470,76,25,26,2,1,1,25,272.07,0,45.66,8.44,2.78,385.56,-0.627835631190355
0,0,36,0,2055,33,278,16,3,1,1,30,1195.52,0,62.27,3.67,30.89,228.33,0.5139609233852289
8,0,35,1,8810,115,137,41,3,1,1,30,905.0,0,76.61,12.78,15.22,978.89,2.295906133913666
2,0,36,0,13468,163,0,42,3,1,1,30,545.24,0,82.63,18.11,0.0,1496.44,3.027291566940653
2,0,36,0,4210,77,0,23,3,1,1,30,171.48,0,54.68,8.56,0.0,467.78,-0.6548851121155777
1,0,36,0,5613,89,0,10,2,1,1,25,256.59,0,63.07,9.89,0.0,623.67,-0.11477110013179737
4,0,36,0,1933,48,1,15,3,1,2,30,83.24,0,40.27,5.33,0.11,214.78,-1.687750951815088
20,0,36,2,14835,219,47,30,3,1,1,30,790.16,0,67.74,24.33,5.22,1648.33,4.73422848451983
0,0,36,0,2790,21,476,6,3,1,1,30,2016.44,0,132.86,2.33,52.89,310.0,2.218956443826723
4,0,35,0,15180,176,143,28,2,1,1,25,1334.52,0,86.25,19.56,15.89,1686.67,4.913807271285643
0,0,35,0,6195,80,179,24,3,1,1,30,967.0,0,77.44,8.89,19.89,688.33,1.4391260238498194
0,0,36,0,405,8,6,6,2,1,2,25,45.585,0,50.62,0.89,0.67,45.0,-2.6988099717890064
0,1,35,0,0,0,0,0,2,1,2,25,0.0,1,0.0,0.0,0.0,0.0,-2.9860320375726848
0,0,35,0,7203,121,377,41,2,1,1,25,2026.08,0,59.53,13.44,41.89,800.33,4.127290226008509
2,0,35,0,11160,148,4,45,3,1,1,30,468.32,0,75.41,16.44,0.44,1240.0,2.256067837080253
3,0,35,0,6413,69,101,35,2,1,1,25,746.19,0,92.94,7.67,11.22,712.56,0.6150479409103842
18,0,31,0,650,41,9,15,2,1,2,25,71.595,1,15.85,4.56,1.0,72.22,-2.042540605618188
16,0,34,7,10130,87,0,40,4,1,1,45,255.425,0,116.44,9.67,0.0,1125.56,0.9199107547248458
8,0,34,0,5513,92,19,22,2,1,1,25,337.725,1,59.92,10.22,2.11,612.56,0.08041826803817692
0,0,32,0,2535,16,0,12,3,1,1,30,102.04,0,158.44,1.78,0.0,281.67,-2.108607346084056
4,0,33,0,2685,35,2,14,2,1,2,25,131.4,1,76.71,3.89,0.22,298.33,-1.72624372817138
4,1,34,0,1963,38,27,29,3,1,2,30,188.04,1,51.66,4.22,3.0,218.11,-1.6256092484012545
0,0,34,0,0,0,0,0,3,1,2,30,0.0,1,0.0,0.0,0.0,0.0,-2.9860320375726848
0,0,34,0,1363,19,0,4,3,1,1,30,55.28,0,71.74,2.11,0.0,151.44,-2.3340710156419098
0,0,31,0,6480,91,7,20,4,1,1,45,181.775,0,71.21,10.11,0.78,720.0,0.1866208005307466
0,0,34,0,0,0,0,0,5,1,1,55,0.0,0,0.0,0.0,0.0,0.0,-2.9860320375726848
20,0,29,2,15770,232,0,78,2,1,1,25,720.09,0,67.97,25.78,0.0,1752.22,4.768095717153721
1,0,32,2,6660,110,264,31,2,2,1,25,1492.65,0,60.55,12.22,29.33,740.0,2.8156621090849017
0,0,34,0,3413,76,0,26,2,1,1,25,157.005,0,44.91,8.44,0.0,379.22,-0.8608959057433263
0,0,33,0,1360,38,31,18,3,1,2,30,179.92,0,35.79,4.22,3.44,151.11,-1.7332314210307374
